,MONTH,DAY,DAY_OF_WEEK,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,ARRIVAL_DELAY,CANCELLED
5718617,12,25,5,SFO,SAN,1250,22.0,0
5718618,12,25,5,IAH,IAD,1250,13.0,0
5718619,12,25,5,OGG,SFO,1250,-12.0,0
5718620,12,25,5,SFO,IAH,1250,-10.0,0
5718621,12,25,5,SFO,LAS,1250,-14.0,0
5718622,12,25,5,SJU,EWR,1250,,1
5718623,12,25,5,LAS,LAX,1250,-4.0,0
5718624,12,25,5,BWI,BOS,1250,-6.0,0
5718625,12,25,5,BWI,FLL,1250,-6.0,0
5718626,12,25,5,OAK,BWI,1250,54.0,0
5718627,12,25,5,OAK,DAL,1250,-8.0,0
5718628,12,25,5,OAK,LAS,1250,-12.0,0
5718629,12,25,5,ONT,SMF,1250,-3.0,0
5718630,12,25,5,PDX,OAK,1250,-14.0,0
5718631,12,25,5,PHX,LAS,1250,-10.0,0
5718632,12,25,5,RDU,BNA,1250,-9.0,0
5718633,12,25,5,SAN,SMF,1250,-7.0,0
5718634,12,25,5,SMF,PDX,1250,6.0,0
5718635,12,25,5,SNA,OAK,1250,-2.0,0
5718636,12,25,5,DCA,BNA,1250,-7.0,0
5718637,12,25,5,EWR,PHX,1250,76.0,0
5718638,12,25,5,FNT,MCO,1250,-17.0,0
5718639,12,25,5,LAS,CAK,1250,13.0,0
5718640,12,25,5,LAX,LAS,1250,5.0,0
5718641,12,25,5,LAX,TUS,1250,9.0,0
5718642,12,25,5,DFW,DEN,1250,-16.0,0
5718643,12,25,5,DFW,PHL,1250,-17.0,0
5718644,12,25,5,MSY,CLT,1250,21.0,0
5718645,12,25,5,SEA,SJC,1250,-6.0,0
5718646,12,25,5,SJC,SEA,1250,15.0,0
5718647,12,25,5,MTJ,DFW,1250,29.0,0
5718648,12,25,5,ALB,FLL,1250,-22.0,0
5718649,12,25,5,IAH,MEM,1251,-15.0,0
5718650,12,25,5,PDX,SFO,1251,-28.0,0
5718651,12,25,5,SEA,BOS,1251,-15.0,0
5718652,12,25,5,IAH,BNA,1252,17.0,0
5718653,12,25,5,IAH,BTR,1252,-5.0,0
5718654,12,25,5,PIT,EWR,1252,-31.0,0
5718655,12,25,5,IAH,CLE,1252,-29.0,0
5718656,12,25,5,LFT,DFW,1252,20.0,0
5718657,12,25,5,COD,SLC,1252,28.0,0
5718658,12,25,5,DEN,LAX,1252,57.0,0
5718659,12,25,5,IAH,DEN,1252,-25.0,0
5718660,12,25,5,BTV,ORD,1253,-1.0,0
5718661,12,25,5,ATL,AEX,1253,-2.0,0
5718662,12,25,5,IAH,ATL,1253,-10.0,0
5718663,12,25,5,IAH,ATL,1253,,1
5718664,12,25,5,AUS,SFO,1253,-25.0,0
5718665,12,25,5,SAT,LAX,1253,14.0,0
5718666,12,25,5,SNA,IAH,1253,11.0,0
5718667,12,25,5,SFO,LAX,1253,147.0,0
5718668,12,25,5,PVD,CLT,1253,3.0,0
5718669,12,25,5,ATL,TPA,1254,13.0,0
5718670,12,25,5,BHM,DFW,1254,-23.0,0
5718671,12,25,5,LAS,MIA,1254,-12.0,0
5718672,12,25,5,LAS,DFW,1254,-16.0,0
5718673,12,25,5,ATL,MCO,1255,-9.0,0
5718674,12,25,5,ATL,BHM,1255,11.0,0
5718675,12,25,5,DFW,JLN,1255,-15.0,0
5718676,12,25,5,DFW,TYS,1255,10.0,0
5718677,12,25,5,IAH,MKE,1255,-26.0,0
5718678,12,25,5,SJU,JFK,1255,-23.0,0
5718679,12,25,5,JAC,SLC,1255,17.0,0
5718680,12,25,5,MKE,ORD,1255,-17.0,0
5718681,12,25,5,YUM,PHX,1255,-14.0,0
5718682,12,25,5,BZN,LAX,1255,2.0,0
5718683,12,25,5,PSC,SEA,1255,-2.0,0
5718684,12,25,5,SNA,SFO,1255,-6.0,0
5718685,12,25,5,EUG,SFO,1255,-23.0,0
5718686,12,25,5,IAH,ORD,1255,-29.0,0
5718687,12,25,5,FLL,STT,1255,2.0,0
5718688,12,25,5,LAX,EWR,1255,-49.0,0
5718689,12,25,5,BWI,SDF,1255,-21.0,0
5718690,12,25,5,TUL,DAL,1255,-5.0,0
5718691,12,25,5,SAT,STL,1255,-27.0,0
5718692,12,25,5,SJC,SAN,1255,1.0,0
5718693,12,25,5,SMF,LAS,1255,6.0,0
5718694,12,25,5,DEN,DTW,1255,-6.0,0
5718695,12,25,5,FLL,ATL,1255,-18.0,0
5718696,12,25,5,HOU,SAN,1255,5.0,0
5718697,12,25,5,ICT,LAS,1255,5.0,0
5718698,12,25,5,LAS,BUR,1255,-11.0,0
5718699,12,25,5,LAS,DSM,1255,-26.0,0
5718700,12,25,5,LAX,BOS,1255,-21.0,0
5718701,12,25,5,DCA,MIA,1255,-14.0,0
5718702,12,25,5,LAX,DFW,1255,-23.0,0
5718703,12,25,5,CLT,AUS,1255,-9.0,0
5718704,12,25,5,BDL,CLT,1255,-15.0,0
5718705,12,25,5,SFO,PDX,1255,0.0,0
5718706,12,25,5,DCA,MCO,1255,-16.0,0
5718707,12,25,5,CVG,EWR,1256,-23.0,0
5718708,12,25,5,IAH,GRR,1256,-24.0,0
5718709,12,25,5,HNL,KOA,1256,-10.0,0
5718710,12,25,5,BJI,MSP,1256,0.0,0
5718711,12,25,5,CLT,DFW,1256,-20.0,0
5718712,12,25,5,OMA,DEN,1257,4.0,0
5718713,12,25,5,IAH,DCA,1257,1.0,0
5718714,12,25,5,RDU,CLT,1257,-17.0,0
5718715,12,25,5,IAH,LIT,1258,-20.0,0
5718716,12,25,5,TUS,SFO,1258,26.0,0
5718717,12,25,5,MCO,IAH,1258,-42.0,0
5718718,12,25,5,SFO,DEN,1258,-6.0,0
5718719,12,25,5,JFK,ROC,1258,39.0,0
5718720,12,25,5,DCA,DTW,1259,-11.0,0
5718721,12,25,5,ICT,DFW,1259,-29.0,0
5718722,12,25,5,ORD,ALB,1259,-15.0,0
5718723,12,25,5,TUS,SEA,1259,5.0,0
5718724,12,25,5,ICT,DEN,1259,-17.0,0
5718725,12,25,5,PHX,DEN,1259,-5.0,0
5718726,12,25,5,DEN,ORD,1259,34.0,0
5718727,12,25,5,ORD,EWR,1259,-9.0,0
5718728,12,25,5,BNA,CLT,1259,14.0,0
5718729,12,25,5,JFK,PBI,1259,-17.0,0
5718730,12,25,5,SJU,JFK,1259,-14.0,0
5718731,12,25,5,ATL,FLL,1300,11.0,0
5718732,12,25,5,MCO,LGA,1300,-9.0,0
5718733,12,25,5,MIA,MSP,1300,-30.0,0
5718734,12,25,5,MSP,EWR,1300,-12.0,0
5718735,12,25,5,MSY,LGA,1300,-14.0,0
5718736,12,25,5,LGA,TPA,1300,-17.0,0
5718737,12,25,5,SAN,SLC,1300,28.0,0
5718738,12,25,5,MSP,PHL,1300,-16.0,0
5718739,12,25,5,EWR,ATL,1300,1.0,0
5718740,12,25,5,ELM,DTW,1300,8.0,0
5718741,12,25,5,CLE,MSP,1300,-3.0,0
5718742,12,25,5,STL,MSP,1300,-10.0,0
5718743,12,25,5,MKE,RSW,1300,-20.0,0
5718744,12,25,5,HNL,PHX,1300,-1.0,0
5718745,12,25,5,KOA,HNL,1300,1.0,0
5718746,12,25,5,JFK,ATL,1300,-11.0,0
5718747,12,25,5,EWR,ATL,1300,-15.0,0
5718748,12,25,5,PIT,MSP,1300,-4.0,0
5718749,12,25,5,LGA,FLL,1300,-31.0,0
5718750,12,25,5,LGA,MCO,1300,-32.0,0
5718751,12,25,5,JAX,ATL,1300,-13.0,0
5718752,12,25,5,LGA,ATL,1300,-14.0,0
5718753,12,25,5,IAH,PNS,1300,12.0,0
5718754,12,25,5,BDL,ORD,1300,-14.0,0
5718755,12,25,5,MSP,DAY,1300,432.0,0
5718756,12,25,5,LEX,DTW,1300,-19.0,0
5718757,12,25,5,MDW,MSP,1300,19.0,0
5718758,12,25,5,EUG,SLC,1300,-7.0,0
5718759,12,25,5,MSO,SLC,1300,12.0,0
5718760,12,25,5,ORD,DCA,1300,0.0,0
5718761,12,25,5,AMA,DFW,1300,-22.0,0
5718762,12,25,5,LAX,COS,1300,-31.0,0
5718763,12,25,5,HIB,MSP,1300,3.0,0
5718764,12,25,5,DEN,MIA,1300,148.0,0
5718765,12,25,5,DEN,BWI,1300,88.0,0
5718766,12,25,5,IAH,LAX,1300,2.0,0
5718767,12,25,5,BOS,IAH,1300,-26.0,0
5718768,12,25,5,SFO,OGG,1300,-14.0,0
5718769,12,25,5,LAX,HNL,1300,-29.0,0
5718770,12,25,5,EWR,LAX,1300,32.0,0
5718771,12,25,5,LAX,IAH,1300,-6.0,0
5718772,12,25,5,EWR,MCO,1300,-15.0,0
5718773,12,25,5,JFK,LAX,1300,9.0,0
5718774,12,25,5,SFO,LAX,1300,7.0,0
5718775,12,25,5,ABQ,PDX,1300,-17.0,0
5718776,12,25,5,BUR,LAS,1300,-2.0,0
5718777,12,25,5,BUR,SMF,1300,8.0,0
5718778,12,25,5,BWI,DAY,1300,-7.0,0
5718779,12,25,5,BWI,MHT,1300,-11.0,0
5718780,12,25,5,DAL,HOU,1300,-8.0,0
5718781,12,25,5,TPA,BWI,1300,106.0,0
5718782,12,25,5,TPA,HOU,1300,-23.0,0
5718783,12,25,5,MDW,OMA,1300,49.0,0
5718784,12,25,5,MDW,SNA,1300,8.0,0
5718785,12,25,5,MSY,ATL,1300,-2.0,0
5718786,12,25,5,OKC,DEN,1300,21.0,0
5718787,12,25,5,PHX,DEN,1300,-8.0,0
5718788,12,25,5,PVD,MDW,1300,0.0,0
5718789,12,25,5,DEN,LAS,1300,7.0,0
5718790,12,25,5,HOU,DAL,1300,-5.0,0
5718791,12,25,5,LAS,ICT,1300,-26.0,0
5718792,12,25,5,LAS,RNO,1300,7.0,0
5718793,12,25,5,MCO,BWI,1300,-16.0,0
5718794,12,25,5,MCO,MHT,1300,-20.0,0
5718795,12,25,5,MSY,MIA,1300,-5.0,0
5718796,12,25,5,LGA,DFW,1300,-36.0,0
5718797,12,25,5,DFW,IAH,1300,-13.0,0
5718798,12,25,5,MIA,CLT,1300,-12.0,0
5718799,12,25,5,CLT,PHX,1300,-8.0,0
5718800,12,25,5,CLT,MCO,1300,-11.0,0
5718801,12,25,5,LGA,CLT,1300,-19.0,0
5718802,12,25,5,MCO,PHL,1300,-11.0,0
5718803,12,25,5,CLT,ORD,1300,-9.0,0
5718804,12,25,5,CLT,TPA,1300,48.0,0
5718805,12,25,5,CLT,DCA,1300,-4.0,0
5718806,12,25,5,BOS,DCA,1300,-9.0,0
5718807,12,25,5,SFO,SEA,1300,17.0,0
5718808,12,25,5,LAX,PDX,1300,-5.0,0
5718809,12,25,5,LAS,SEA,1300,8.0,0
5718810,12,25,5,JFK,BTV,1300,-13.0,0
5718811,12,25,5,JFK,SJU,1300,0.0,0
5718812,12,25,5,MCO,BOS,1300,0.0,0
5718813,12,25,5,BOS,DCA,1300,-8.0,0
5718814,12,25,5,SAN,MIA,1300,5.0,0
5718815,12,25,5,IAH,ELP,1301,-3.0,0
5718816,12,25,5,BIL,SLC,1301,17.0,0
5718817,12,25,5,BNA,ORD,1301,-21.0,0
5718818,12,25,5,SRQ,ORD,1301,0.0,0
5718819,12,25,5,MIA,DCA,1301,-6.0,0
5718820,12,25,5,DFW,OKC,1301,-2.0,0
5718821,12,25,5,IAH,CHS,1302,-5.0,0
5718822,12,25,5,IAH,TYS,1302,9.0,0
5718823,12,25,5,SFO,JAC,1302,76.0,0
5718824,12,25,5,IAH,LGA,1302,-2.0,0
5718825,12,25,5,CMI,ORD,1303,-29.0,0
5718826,12,25,5,HLN,SLC,1303,183.0,0
5718827,12,25,5,MCO,DFW,1303,-13.0,0
5718828,12,25,5,MCO,LGA,1303,10.0,0
5718829,12,25,5,PBI,BDL,1303,-15.0,0
5718830,12,25,5,MSP,RSW,1304,13.0,0
5718831,12,25,5,LAX,SFO,1304,-9.0,0
5718832,12,25,5,SFO,SNA,1304,-16.0,0
5718833,12,25,5,MSP,LAS,1305,5.0,0
5718834,12,25,5,EWR,SAV,1305,-32.0,0
5718835,12,25,5,ORD,DEN,1305,7.0,0
5718836,12,25,5,DCA,MSP,1305,5.0,0
5718837,12,25,5,COS,SEA,1305,203.0,0
5718838,12,25,5,LGB,SLC,1305,11.0,0
5718839,12,25,5,DLH,MSP,1305,-29.0,0
5718840,12,25,5,PSP,SLC,1305,-25.0,0
5718841,12,25,5,ASE,ORD,1305,,1
5718842,12,25,5,SGF,DFW,1305,-5.0,0
5718843,12,25,5,SFO,ORD,1305,-2.0,0
5718844,12,25,5,LAX,LAS,1305,-7.0,0
5718845,12,25,5,IAH,TPA,1305,69.0,0
5718846,12,25,5,IAH,SFO,1305,-24.0,0
5718847,12,25,5,IAH,BOS,1305,-24.0,0
5718848,12,25,5,HNL,SFO,1305,-2.0,0
5718849,12,25,5,ATL,MDW,1305,-12.0,0
5718850,12,25,5,AUS,SNA,1305,0.0,0
5718851,12,25,5,BDL,MCO,1305,-18.0,0
5718852,12,25,5,BNA,DCA,1305,-9.0,0
5718853,12,25,5,TPA,LAS,1305,-27.0,0
5718854,12,25,5,MHT,BWI,1305,-8.0,0
5718855,12,25,5,PHL,TPA,1305,-16.0,0
5718856,12,25,5,PHX,OKC,1305,-3.0,0
5718857,12,25,5,PHX,TUL,1305,-18.0,0
5718858,12,25,5,RNO,LAX,1305,1.0,0
5718859,12,25,5,RSW,CMH,1305,-7.0,0
5718860,12,25,5,SAN,LAS,1305,14.0,0
5718861,12,25,5,SAN,MSY,1305,12.0,0
5718862,12,25,5,SEA,OAK,1305,24.0,0
5718863,12,25,5,SFO,LAS,1305,-12.0,0
5718864,12,25,5,DAL,STL,1305,-13.0,0
5718865,12,25,5,EWR,HOU,1305,-12.0,0
5718866,12,25,5,FLL,AUS,1305,-20.0,0
5718867,12,25,5,FLL,MKE,1305,-35.0,0
5718868,12,25,5,HOU,HRL,1305,-13.0,0
5718869,12,25,5,LAS,SJC,1305,-12.0,0
5718870,12,25,5,MCI,BNA,1305,-3.0,0
5718871,12,25,5,JAC,DFW,1305,-11.0,0
5718872,12,25,5,CLT,IAH,1305,-19.0,0
5718873,12,25,5,FLL,CLT,1305,-24.0,0
5718874,12,25,5,CLT,RDU,1305,1.0,0
5718875,12,25,5,CLT,PHL,1305,-21.0,0
5718876,12,25,5,LAS,LAX,1305,42.0,0
5718877,12,25,5,INL,MSP,1306,-15.0,0
5718878,12,25,5,BOS,ORD,1306,4.0,0
5718879,12,25,5,LAX,DEN,1306,-9.0,0
5718880,12,25,5,EGE,EWR,1306,,1
5718881,12,25,5,MCO,ORH,1306,-13.0,0
5718882,12,25,5,IAH,MOB,1307,0.0,0
5718883,12,25,5,MSP,GEG,1308,6.0,0
5718884,12,25,5,IAH,JAN,1308,13.0,0
5718885,12,25,5,SEA,LAX,1308,40.0,0
5718886,12,25,5,DFW,SLC,1308,-1.0,0
5718887,12,25,5,DFW,BMI,1309,-21.0,0
5718888,12,25,5,BZN,SLC,1309,34.0,0
5718889,12,25,5,CLT,JFK,1309,-14.0,0
5718890,12,25,5,DCA,JAX,1309,15.0,0
5718891,12,25,5,PBI,DCA,1309,-6.0,0
5718892,12,25,5,MSP,MSO,1310,-13.0,0
5718893,12,25,5,SEA,SLC,1310,8.0,0
5718894,12,25,5,GPT,ATL,1310,-15.0,0
5718895,12,25,5,SFO,JFK,1310,,1
5718896,12,25,5,MCI,IAH,1310,-13.0,0
5718897,12,25,5,JAN,ATL,1310,-20.0,0
5718898,12,25,5,MCO,IAD,1310,-5.0,0
5718899,12,25,5,MSP,DCA,1310,217.0,0
5718900,12,25,5,MCO,DFW,1310,3.0,0
5718901,12,25,5,PHX,FLG,1310,-17.0,0
5718902,12,25,5,PHX,TUS,1310,-10.0,0
5718903,12,25,5,BOI,SLC,1310,3.0,0
5718904,12,25,5,IDA,SLC,1310,39.0,0
5718905,12,25,5,IAH,MCO,1310,-3.0,0
5718906,12,25,5,AUS,DAL,1310,11.0,0
5718907,12,25,5,BNA,HOU,1310,9.0,0
5718908,12,25,5,STL,LGA,1310,-5.0,0
5718909,12,25,5,OKC,DAL,1310,18.0,0
5718910,12,25,5,PHX,ABQ,1310,-10.0,0
5718911,12,25,5,PHX,SAN,1310,24.0,0
5718912,12,25,5,ROC,MCO,1310,277.0,0
5718913,12,25,5,SAN,BWI,1310,-40.0,0
5718914,12,25,5,DEN,SAT,1310,12.0,0
5718915,12,25,5,MDW,ALB,1310,-9.0,0
5718916,12,25,5,MDW,BNA,1310,-4.0,0
5718917,12,25,5,MIA,JFK,1310,21.0,0
5718918,12,25,5,DFW,DTW,1310,-26.0,0
5718919,12,25,5,TPA,PHL,1310,0.0,0
5718920,12,25,5,PHX,MSP,1310,-40.0,0
5718921,12,25,5,PHX,STL,1310,-29.0,0
5718922,12,25,5,PHX,DFW,1310,-8.0,0
5718923,12,25,5,RSW,CLT,1310,-18.0,0
5718924,12,25,5,PHX,CLT,1310,-6.0,0
5718925,12,25,5,PHX,PHL,1310,-15.0,0
5718926,12,25,5,CLT,IND,1310,-25.0,0
5718927,12,25,5,SEA,SLC,1310,-10.0,0
5718928,12,25,5,OGG,PDX,1310,-43.0,0
5718929,12,25,5,LAX,DCA,1310,-18.0,0
5718930,12,25,5,SEA,DFW,1310,-3.0,0
5718931,12,25,5,LAX,FLL,1310,-12.0,0
5718932,12,25,5,EGE,MIA,1310,,1
5718933,12,25,5,AVL,ATL,1311,-12.0,0
5718934,12,25,5,IAH,GPT,1311,-7.0,0
5718935,12,25,5,SFO,EUG,1311,15.0,0
5718936,12,25,5,SFO,PSP,1311,-28.0,0
5718937,12,25,5,DFW,CHA,1312,-1.0,0
5718938,12,25,5,ITO,HNL,1312,-3.0,0
5718939,12,25,5,SLC,DEN,1312,5.0,0
5718940,12,25,5,SFO,IAD,1312,17.0,0
5718941,12,25,5,CLT,CLE,1312,1.0,0
5718942,12,25,5,BOS,RSW,1312,-24.0,0
5718943,12,25,5,LAX,IAD,1313,-22.0,0
5718944,12,25,5,ORD,GRR,1314,-10.0,0
5718945,12,25,5,GRB,ORD,1314,-13.0,0
5718946,12,25,5,SFO,CLE,1314,-32.0,0
5718947,12,25,5,FLL,JFK,1315,-1.0,0
5718948,12,25,5,ABQ,ATL,1315,2.0,0
5718949,12,25,5,LAX,MSP,1315,,1
5718950,12,25,5,LAX,SLC,1315,-6.0,0
5718951,12,25,5,SFO,SLC,1315,55.0,0
5718952,12,25,5,IAH,CLL,1315,-6.0,0
5718953,12,25,5,ATL,MLU,1315,28.0,0
5718954,12,25,5,ILM,ATL,1315,-8.0,0
5718955,12,25,5,ATL,CLE,1315,-17.0,0
5718956,12,25,5,LIH,LAX,1315,82.0,0
5718957,12,25,5,MSP,BOS,1315,-21.0,0
5718958,12,25,5,MIA,LGA,1315,-19.0,0
5718959,12,25,5,PDX,DEN,1315,1.0,0
5718960,12,25,5,PHX,GJT,1315,29.0,0
5718961,12,25,5,MFR,SLC,1315,-1.0,0
5718962,12,25,5,FAT,SLC,1315,37.0,0
5718963,12,25,5,SUN,SLC,1315,61.0,0
5718964,12,25,5,ORD,ALO,1315,3.0,0
5718965,12,25,5,LGA,ORD,1315,-14.0,0
5718966,12,25,5,IAH,EWR,1315,-16.0,0
5718967,12,25,5,ABQ,HOU,1315,6.0,0
5718968,12,25,5,BOS,AUS,1315,-23.0,0
5718969,12,25,5,BUF,MDW,1315,-8.0,0
5718970,12,25,5,BWI,BDL,1315,-12.0,0
5718971,12,25,5,DAL,PHL,1315,69.0,0
5718972,12,25,5,DAL,PHX,1315,0.0,0
5718973,12,25,5,MDW,SAT,1315,-8.0,0
5718974,12,25,5,PDX,DAL,1315,11.0,0
5718975,12,25,5,PHL,ATL,1315,1.0,0
5718976,12,25,5,RDU,MDW,1315,-18.0,0
5718977,12,25,5,SAN,SJC,1315,0.0,0
5718978,12,25,5,DEN,PHX,1315,22.0,0
5718979,12,25,5,LAS,SMF,1315,-14.0,0
5718980,12,25,5,MDW,DAL,1315,2.0,0
5718981,12,25,5,LAX,JFK,1315,-2.0,0
5718982,12,25,5,PHX,ORD,1315,-25.0,0
5718983,12,25,5,DFW,LAX,1315,-1.0,0
5718984,12,25,5,PHX,MCO,1315,13.0,0
5718985,12,25,5,CLT,BOS,1315,-16.0,0
5718986,12,25,5,CLT,SJU,1315,-4.0,0
5718987,12,25,5,CLT,JAX,1315,-7.0,0
5718988,12,25,5,PHX,DEN,1315,-3.0,0
5718989,12,25,5,CLT,BWI,1315,-12.0,0
5718990,12,25,5,EWR,CLT,1315,6.0,0
5718991,12,25,5,CLT,LGA,1315,-11.0,0
5718992,12,25,5,OAK,SEA,1315,14.0,0
5718993,12,25,5,FLL,CHS,1315,-23.0,0
5718994,12,25,5,EWR,CAK,1316,-11.0,0
5718995,12,25,5,IMT,MSP,1316,14.0,0
5718996,12,25,5,IAH,MSY,1316,-9.0,0
5718997,12,25,5,ORD,TUL,1318,49.0,0
5718998,12,25,5,MSP,LGA,1318,68.0,0
5718999,12,25,5,RAP,DEN,1318,2.0,0
5719000,12,25,5,PSP,SFO,1318,-18.0,0
5719001,12,25,5,JAC,EWR,1318,2.0,0
5719002,12,25,5,SAN,IAH,1318,79.0,0
5719003,12,25,5,LAS,IAH,1318,-16.0,0
5719004,12,25,5,MSP,CLE,1319,-23.0,0
5719005,12,25,5,ORD,FAR,1319,-2.0,0
5719006,12,25,5,FAT,LAX,1319,-11.0,0
5719007,12,25,5,SJC,DFW,1319,-20.0,0
5719008,12,25,5,ATL,LIT,1320,-16.0,0
5719009,12,25,5,DEN,ATL,1320,17.0,0
5719010,12,25,5,MSP,ATL,1320,24.0,0
5719011,12,25,5,MSP,PDX,1320,-18.0,0
5719012,12,25,5,OMA,ATL,1320,26.0,0
5719013,12,25,5,DEN,LAX,1320,24.0,0
5719014,12,25,5,PDX,ATL,1320,-7.0,0
5719015,12,25,5,GEG,SLC,1320,25.0,0
5719016,12,25,5,ORD,IND,1320,98.0,0
5719017,12,25,5,LAX,MCI,1320,152.0,0
5719018,12,25,5,FLL,LBE,1320,46.0,0
5719019,12,25,5,SJC,SLC,1320,4.0,0
5719020,12,25,5,PHX,LAX,1320,-4.0,0
5719021,12,25,5,DEN,PIT,1320,20.0,0
5719022,12,25,5,ATL,HOU,1320,-13.0,0
5719023,12,25,5,BWI,PVD,1320,-15.0,0
5719024,12,25,5,DAL,ABQ,1320,0.0,0
5719025,12,25,5,DAL,MCO,1320,29.0,0
5719026,12,25,5,MDW,LGA,1320,-18.0,0
5719027,12,25,5,OAK,SLC,1320,18.0,0
5719028,12,25,5,OMA,LAS,1320,16.0,0
5719029,12,25,5,PHX,SLC,1320,-10.0,0
5719030,12,25,5,SFO,LAX,1320,-22.0,0
5719031,12,25,5,SJC,SEA,1320,26.0,0
5719032,12,25,5,LAS,LIT,1320,-18.0,0
5719033,12,25,5,LAS,MCI,1320,-22.0,0
5719034,12,25,5,LAS,SNA,1320,16.0,0
5719035,12,25,5,LAX,MDW,1320,-23.0,0
5719036,12,25,5,LAX,PHX,1320,5.0,0
5719037,12,25,5,MCO,BUF,1320,32.0,0
5719038,12,25,5,MCO,DCA,1320,-19.0,0
5719039,12,25,5,LAX,DCA,1320,-39.0,0
5719040,12,25,5,ORD,LAS,1320,4.0,0
5719041,12,25,5,FLL,ORD,1320,-28.0,0
5719042,12,25,5,ORD,DFW,1320,3.0,0
5719043,12,25,5,PHX,BOS,1320,250.0,0
5719044,12,25,5,STT,PHL,1320,0.0,0
5719045,12,25,5,CLT,ATL,1320,-10.0,0
5719046,12,25,5,LAX,CLT,1320,36.0,0
5719047,12,25,5,CLT,PIT,1320,-16.0,0
5719048,12,25,5,SFO,CLT,1320,2.0,0
5719049,12,25,5,CLT,MIA,1320,-12.0,0
5719050,12,25,5,KOA,SEA,1320,-50.0,0
5719051,12,25,5,PDX,LAX,1320,-6.0,0
5719052,12,25,5,DFW,SEA,1320,-25.0,0
5719053,12,25,5,JAX,DCA,1320,2.0,0
5719054,12,25,5,MSY,BOS,1320,-11.0,0
5719055,12,25,5,MSY,IAH,1321,-16.0,0
5719056,12,25,5,LIH,OGG,1321,3.0,0
5719057,12,25,5,MSP,SNA,1321,20.0,0
5719058,12,25,5,ACY,TPA,1321,-16.0,0
5719059,12,25,5,ASE,SFO,1321,,1
5719060,12,25,5,ORD,IAD,1321,-6.0,0
5719061,12,25,5,AGS,ATL,1322,-7.0,0
5719062,12,25,5,HNL,OGG,1322,-14.0,0
5719063,12,25,5,MSP,ISN,1322,-13.0,0
5719064,12,25,5,FLL,EWR,1322,4.0,0
5719065,12,25,5,SGF,DEN,1323,2.0,0
5719066,12,25,5,GCC,DEN,1323,110.0,0
5719067,12,25,5,SFO,MFR,1323,3.0,0
5719068,12,25,5,SHV,DFW,1324,-24.0,0
5719069,12,25,5,IAH,BWI,1324,-3.0,0
5719070,12,25,5,TUS,ORD,1324,36.0,0
5719071,12,25,5,ATL,LAS,1325,-15.0,0
5719072,12,25,5,MCI,MSP,1325,5.0,0
5719073,12,25,5,ORD,SLC,1325,13.0,0
5719074,12,25,5,RSW,ATL,1325,-20.0,0
5719075,12,25,5,ORD,BNA,1325,-4.0,0
5719076,12,25,5,SAT,ORD,1325,29.0,0
5719077,12,25,5,ORD,MCI,1325,-6.0,0
5719078,12,25,5,TPA,DFW,1325,-3.0,0
5719079,12,25,5,LAS,LAX,1325,3.0,0
5719080,12,25,5,ORD,ICT,1325,12.0,0
5719081,12,25,5,MOB,ATL,1325,-14.0,0
5719082,12,25,5,SMF,SEA,1325,35.0,0
5719083,12,25,5,DEN,FLL,1325,55.0,0
5719084,12,25,5,DAL,LGA,1325,-45.0,0
5719085,12,25,5,ALB,MCO,1325,-8.0,0
5719086,12,25,5,BUR,OAK,1325,14.0,0
5719087,12,25,5,TPA,BHM,1325,-9.0,0
5719088,12,25,5,MDW,LAS,1325,4.0,0
5719089,12,25,5,MDW,MHT,1325,-18.0,0
5719090,12,25,5,MDW,SMF,1325,-6.0,0
5719091,12,25,5,MEM,DAL,1325,-20.0,0
5719092,12,25,5,OAK,ABQ,1325,2.0,0
5719093,12,25,5,SMF,SAN,1325,-14.0,0
5719094,12,25,5,SMF,SEA,1325,39.0,0
5719095,12,25,5,DEN,SLC,1325,32.0,0
5719096,12,25,5,HOU,PHX,1325,-9.0,0
5719097,12,25,5,LAS,MDW,1325,-26.0,0
5719098,12,25,5,LAS,TUS,1325,3.0,0
5719099,12,25,5,LAX,STL,1325,-26.0,0
5719100,12,25,5,LBB,DAL,1325,-3.0,0
5719101,12,25,5,LIT,DAL,1325,5.0,0
5719102,12,25,5,MCO,ATL,1325,-13.0,0
5719103,12,25,5,MDW,BUF,1325,-14.0,0
5719104,12,25,5,MDW,CLE,1325,-11.0,0
5719105,12,25,5,IAH,MIA,1325,-7.0,0
5719106,12,25,5,ORD,MIA,1325,51.0,0
5719107,12,25,5,DFW,LGA,1325,-10.0,0
5719108,12,25,5,CLT,EWR,1325,-15.0,0
5719109,12,25,5,PHX,ATL,1325,2.0,0
5719110,12,25,5,DFW,PHL,1325,-6.0,0
5719111,12,25,5,LAX,SEA,1325,18.0,0
5719112,12,25,5,SLC,ORD,1325,14.0,0
5719113,12,25,5,CID,DEN,1326,248.0,0
5719114,12,25,5,FLL,JFK,1327,17.0,0
5719115,12,25,5,OAK,LGB,1327,56.0,0
5719116,12,25,5,FSM,DFW,1328,-7.0,0
5719117,12,25,5,BHM,ATL,1328,45.0,0
5719118,12,25,5,GRR,ATL,1328,-13.0,0
5719119,12,25,5,CLL,DFW,1328,-19.0,0
5719120,12,25,5,PHL,DFW,1328,-13.0,0
5719121,12,25,5,ATL,GNV,1329,-2.0,0
